month_,country_code,organization_type,city_name,first_online_date,shop_cnt,complete_orders,daily_orders
6,MX,Normal,Cancun,2024-06-25,4,29,4.833333333333333
6,CO,Normal,Bogotá_ D.C.,2024-03-14,11,1812,60.4
6,CO,Normal,Bogotá_ D.C.,2024-06-18,6,139,10.692307692307692
6,CO,CKA,Bogotá_ D.C.,2024-04-09,1,62,8.857142857142858
6,CO,Normal,Barranquilla,2024-04-29,1,5,1.6666666666666667
6,MX,Normal,Culiacan,2024-04-19,2,234,13.764705882352942
6,MX,Normal,Xalapa,2024-01-25,1,57,1.9
6,MX,CKA,Mexico City,2024-06-05,2,58,2.230769230769231
6,MX,Normal,Leon,2024-01-22,1,0,0.0
6,MX,CKA,Guadalajara,2024-02-11,1,0,0.0
6,MX,Normal,Durango,2024-06-21,1,0,0.0
6,MX,Normal,Jaurez CHIH,2024-04-17,1,2,0.13333333333333333
6,MX,Normal,Leon,2024-06-13,1,3,0.16666666666666666
6,CO,Normal,Barranquilla,2024-02-27,1,0,0.0
6,MX,Normal,La Paz,2024-04-17,1,83,5.533333333333333
6,PE,Normal,Lima,2024-03-27,1,105,3.5
6,MX,Normal,Guadalajara,2024-03-03,1,0,0.0
6,PE,Normal,Lima,2024-03-19,2,169,5.633333333333334
6,MX,Normal,Saltillo,2024-05-01,1,38,1.3103448275862069
6,MX,Normal,Mazatlan,2024-04-18,1,258,16.125
6,MX,Normal,Mexicali,2024-03-06,1,7,0.23333333333333334
6,CO,Normal,Bogotá_ D.C.,2024-02-22,7,189,6.3
6,MX,CKA,Toluca,2024-03-13,1,9,0.3
6,MX,Normal,Cuernavaca,2024-04-18,1,14,1.0
6,MX,Normal,Merida,2024-02-22,1,0,0.0
6,CO,Normal,Barranquilla,2024-02-20,2,18,0.6
6,MX,Normal,Toluca,2024-03-20,2,42,1.4
6,MX,Normal,Mexico City,2024-03-18,6,294,9.8
6,MX,Normal,Puebla,2024-01-16,1,0,0.0
6,MX,CKA,Mexico City,2024-04-15,1,86,6.615384615384615
6,MX,Normal,Mexicali,2024-04-09,1,15,0.6521739130434783
6,MX,Normal,Oaxaca,2024-03-24,2,49,1.6333333333333333
6,MX,Normal,Cancun,2024-01-20,2,194,6.466666666666667
6,MX,Normal,Monterrey,2024-03-09,1,0,0.0
6,MX,Normal,Toluca,2024-02-15,1,5,0.16666666666666666
6,MX,Normal,Aguascalientes,2024-05-27,1,4,0.13333333333333333
6,MX,Normal,Hermosillo,2024-05-03,2,196,6.533333333333333
6,CO,Normal,Medellín,2024-02-16,2,2,0.06666666666666667
6,PE,Normal,Lima,2024-05-20,1,16,0.5333333333333333
6,MX,Normal,Tepic,2024-06-04,1,12,0.4444444444444444
6,CO,CKA,Bogotá_ D.C.,2024-02-14,1,3,0.1
6,MX,Normal,Veracruz,2024-03-11,1,0,0.0
6,CO,Normal,Bogotá_ D.C.,2024-05-14,2,25,0.8333333333333334
6,MX,Normal,Tijuana,2024-03-11,2,264,8.8
6,CO,Normal,Barranquilla,2024-01-26,1,0,0.0
6,MX,Normal,Durango,2024-06-07,1,63,2.625
6,MX,Normal,Solidaridad,2024-02-13,1,0,0.0
6,MX,Normal,Ensenada,2024-01-26,1,118,3.933333333333333
6,CO,CKA,Barranquilla,2024-03-15,1,69,2.3
6,MX,Normal,Tepic,2024-02-13,1,971,32.36666666666667
6,PE,Normal,Lima,2024-03-01,2,16,0.5333333333333333
6,MX,CKA,Jaurez CHIH,2024-02-07,1,11,0.36666666666666664
6,CO,Normal,Medellín,2024-05-06,3,181,6.033333333333333
6,MX,Normal,Jaurez CHIH,2024-04-29,1,6,2.0
6,CO,Normal,Barranquilla,2024-01-19,2,317,10.566666666666666
6,MX,Normal,Tepic,2024-05-03,1,38,1.2666666666666666
6,MX,Normal,Mexico City,2024-05-05,2,218,7.266666666666667
6,MX,Normal,Tepic,2024-04-19,1,10,0.7692307692307693
6,MX,CKA,Aguascalientes,2024-04-05,1,5,1.6666666666666667
6,MX,CKA,Saltillo,2024-03-08,1,105,3.5
6,CO,Normal,Bogotá_ D.C.,2024-03-12,10,182,6.066666666666666
6,MX,Normal,Saltillo,2024-06-07,1,65,2.7083333333333335
6,CR,Normal,San Jose,2024-06-18,1,47,3.6153846153846154
6,MX,Normal,Tepic,2024-06-17,1,19,1.3571428571428572
6,CO,Normal,Cali,2024-01-18,7,417,13.9
6,MX,Normal,Victoria,2024-06-26,2,12,2.4
6,MX,Normal,Queretaro,2024-02-02,1,5,0.16666666666666666
6,MX,CKA,Irapuato,2024-04-10,1,5,0.625
6,MX,CKA,Villahermosa,2024-04-22,1,23,2.3
6,PE,CKA,Lima,2024-02-21,1,0,0.0
6,MX,CKA,Xalapa,2024-04-25,1,52,2.260869565217391
6,PE,Normal,Lima,2024-04-03,5,178,6.137931034482759
6,MX,Normal,Guadalajara,2024-04-16,4,48,3.0
6,MX,Normal,Toluca,2024-01-16,1,0,0.0
6,MX,Normal,Culiacan,2024-04-09,3,92,13.142857142857142
6,MX,CKA,Mexicali,2024-05-27,1,21,0.7
6,MX,Normal,Acapulco,2024-03-22,1,300,10.0
6,MX,Normal,Pachuca,2024-03-02,1,8,0.26666666666666666
6,MX,Normal,Tuxtla Gutierrez,2024-04-10,3,118,5.363636363636363
6,MX,Normal,Guadalajara,2024-04-08,3,134,5.583333333333333
6,MX,Normal,Chihuahua,2024-05-14,1,37,1.2333333333333334
6,CR,Normal,San Jose,2024-05-13,1,130,4.333333333333333
6,CO,CKA,Medellín,2024-03-22,1,701,23.366666666666667
6,MX,Normal,Queretaro,2024-04-27,1,13,0.52
6,MX,Normal,Matamoros,2024-06-27,1,3,0.75
6,MX,Normal,San Luis Potosi,2024-02-20,1,0,0.0
6,MX,Normal,Monterrey,2024-06-27,4,8,2.0
6,MX,Normal,Tampico,2024-04-08,1,0,0.0
6,MX,Normal,Chihuahua,2024-06-19,1,25,2.0833333333333335
6,MX,Normal,Ensenada,2024-06-05,1,21,0.8076923076923077
6,CO,Normal,Bogotá_ D.C.,2024-04-29,1,16,0.5925925925925926
6,MX,Normal,Veracruz,2024-04-13,1,0,0.0
6,MX,CKA,Leon,2024-01-18,1,4,0.13333333333333333
6,PE,Normal,Lima,2024-04-25,5,72,3.130434782608696
6,MX,Normal,Tepic,2024-05-16,1,94,3.1333333333333333
6,PE,CKA,Lima,2024-04-19,1,54,4.153846153846154
6,MX,Normal,Cuernavaca,2024-06-28,1,3,1.0
6,MX,Normal,Pachuca,2024-06-06,1,4,0.16
6,MX,Normal,Guadalajara,2024-05-11,2,101,3.3666666666666667
6,MX,Normal,Merida,2024-01-27,1,4,0.13333333333333333
6,MX,CKA,Guadalajara,2024-03-20,1,79,2.6333333333333333
6,MX,Normal,Toluca,2024-03-21,3,83,2.7666666666666666
6,MX,Normal,Tampico,2024-01-12,1,0,0.0
6,CO,Normal,Medellín,2024-05-01,2,5,5.0
6,MX,Normal,Mexico City,2024-04-16,12,838,59.857142857142854
6,CO,Normal,Bogotá_ D.C.,2024-02-06,4,94,3.1333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-04-21,1,2,0.18181818181818182
6,MX,Normal,Toluca,2024-05-12,3,236,7.866666666666666
6,MX,Normal,Mexico City,2024-04-01,3,101,3.3666666666666667
6,MX,CKA,Queretaro,2024-05-31,1,0,0.0
6,MX,Normal,Mexico City,2024-02-10,8,128,4.266666666666667
6,MX,Normal,Torreon,2024-01-17,1,248,8.266666666666667
6,MX,Normal,Solidaridad,2024-04-24,1,1,0.125
6,MX,Normal,Toluca,2024-05-10,1,58,1.9333333333333333
6,CO,CKA,Bogotá_ D.C.,2024-03-23,1,16,0.5333333333333333
6,MX,CKA,Culiacan,2024-02-09,1,507,16.9
6,MX,Normal,Ciudad Obregon,2024-04-23,1,121,5.761904761904762
6,MX,Normal,Veracruz,2024-04-17,3,30,2.0
6,MX,Normal,Chihuahua,2024-05-24,1,3,0.1
6,MX,Normal,Tepic,2024-03-24,1,3,0.1
6,MX,Normal,Mexicali,2024-04-18,1,79,5.642857142857143
6,MX,Normal,Guadalajara,2024-04-18,6,783,48.9375
6,CO,Normal,Barranquilla,2024-03-01,2,140,4.666666666666667
6,MX,Normal,Toluca,2024-02-12,1,0,0.0
6,MX,Normal,Tijuana,2024-06-03,1,115,4.107142857142857
6,MX,Normal,Coatzacoalcos,2024-05-08,3,275,9.166666666666666
6,MX,Normal,Monterrey,2024-04-12,5,7,0.35
6,MX,Normal,Tampico,2024-04-19,3,102,6.0
6,MX,Normal,Hermosillo,2024-01-18,3,73,2.433333333333333
6,MX,Normal,Toluca,2024-01-25,1,552,18.4
6,MX,Normal,Durango,2024-04-09,1,270,11.73913043478261
6,MX,Normal,Cuernavaca,2024-04-04,1,0,0.0
6,MX,CKA,Guadalajara,2024-05-08,2,139,4.633333333333334
6,MX,Normal,Zacatecas,2024-03-23,1,55,1.8333333333333333
6,CO,Normal,Medellín,2024-02-18,1,5,0.16666666666666666
6,MX,Normal,Villahermosa,2024-03-05,2,2,0.06666666666666667
6,MX,CKA,Pachuca,2024-06-17,1,1,0.07142857142857142
6,MX,Normal,Monterrey,2024-06-16,2,104,6.933333333333334
6,MX,Normal,Merida,2024-01-12,1,39,1.3
6,MX,Normal,Cuernavaca,2024-05-20,2,214,7.133333333333334
6,CR,Normal,San Jose,2024-06-17,2,50,3.5714285714285716
6,MX,CKA,Monterrey,2024-01-11,3,372,12.4
6,MX,Normal,Puebla,2024-05-28,1,78,2.6
6,MX,Normal,Mexicali,2024-01-08,1,108,3.6
6,MX,Normal,Matamoros,2024-06-26,1,9,1.8
6,MX,CKA,Monterrey,2024-02-20,1,0,0.0
6,MX,Normal,Tijuana,2024-01-31,2,33,1.1
6,CO,Normal,Bogotá_ D.C.,2024-02-08,5,349,11.633333333333333
6,MX,Normal,Culiacan,2024-05-20,1,122,4.066666666666666
6,MX,Normal,Ciudad Obregon,2024-04-10,1,4,0.5
6,MX,CKA,Aguascalientes,2024-06-20,1,4,0.36363636363636365
6,CO,Normal,Cali,2024-04-01,1,301,10.033333333333333
6,MX,Normal,Saltillo,2024-06-21,2,63,6.3
6,MX,Normal,San Luis Potosi,2024-06-26,1,17,3.4
6,CO,Normal,Cali,2024-04-20,1,7,0.3888888888888889
6,MX,Normal,Tijuana,2024-05-23,2,25,0.8333333333333334
6,CO,Normal,Cali,2024-04-18,4,67,4.785714285714286
6,MX,Normal,Toluca,2024-03-16,1,80,2.6666666666666665
6,MX,Normal,Solidaridad,2024-04-24,1,2,0.09090909090909091
6,MX,Normal,San Luis Potosi,2024-04-05,1,29,9.666666666666666
6,PE,Normal,Lima,2024-05-23,5,120,4.0
6,MX,Normal,Ensenada,2024-02-02,1,92,3.066666666666667
6,MX,Normal,Veracruz,2024-01-17,1,112,3.7333333333333334
6,CR,Normal,San Jose,2024-05-08,1,4,0.13333333333333333
6,MX,Normal,Matamoros,2024-04-24,1,89,4.045454545454546
6,MX,Normal,Puebla,2024-06-06,4,114,4.56
6,CO,Normal,Bogotá_ D.C.,2024-05-22,4,133,4.433333333333334
6,MX,Normal,Monterrey,2024-05-16,2,280,9.333333333333334
6,CO,Normal,Bogotá_ D.C.,2024-06-03,1,47,1.6785714285714286
6,CO,Normal,Bogotá_ D.C.,2024-03-24,1,0,0.0
6,MX,Normal,Toluca,2024-01-19,2,3,0.1
6,MX,Normal,Cuernavaca,2024-04-05,1,0,0.0
6,MX,Normal,Mexicali,2024-03-20,2,26,0.8666666666666667
6,MX,Normal,Queretaro,2024-03-06,1,146,4.866666666666666
6,MX,Normal,Monterrey,2024-01-08,1,78,2.6
6,PE,Normal,Lima,2024-04-14,1,6,0.3333333333333333
6,MX,Normal,San Luis Potosi,2024-04-18,2,165,10.3125
6,MX,Normal,Matamoros,2024-06-22,1,5,0.5555555555555556
6,PE,CKA,Lima,2024-04-09,1,1,0.043478260869565216
6,MX,Normal,Mexicali,2024-04-27,1,0,0.0
6,MX,Normal,Mexico City,2024-03-20,7,445,14.833333333333334
6,MX,Normal,Puebla,2024-05-20,2,111,3.7
6,CO,Normal,Bogotá_ D.C.,2024-04-11,3,9,0.42857142857142855
6,MX,Normal,Queretaro,2024-02-13,1,3,0.1
6,MX,CKA,Monterrey,2024-06-14,1,22,1.2941176470588236
6,MX,CKA,Tepic,2024-05-09,2,381,12.7
6,PE,CKA,Lima,2024-04-15,10,580,44.61538461538461
6,MX,CKA,Saltillo,2024-03-12,1,33,1.1
6,MX,CKA,Tijuana,2024-06-24,4,124,17.714285714285715
6,MX,Normal,Pachuca,2024-04-09,1,49,2.130434782608696
6,CO,CKA,Bucaramanga,2024-04-22,1,18,1.8
6,MX,Normal,Cuernavaca,2024-01-19,1,22,0.7333333333333333
6,CO,CKA,Bogotá_ D.C.,2024-06-14,3,145,8.529411764705882
6,MX,Normal,Cancun,2024-05-11,2,276,9.2
6,CO,Normal,Medellín,2024-04-23,8,192,21.333333333333332
6,CO,Normal,Medellín,2024-05-22,1,19,0.6333333333333333
6,MX,Normal,Veracruz,2024-02-06,1,5,0.16666666666666666
6,PE,Normal,Lima,2024-02-07,14,33,1.1
6,MX,CKA,Mexico City,2024-02-29,4,60,2.0
6,CO,Normal,Medellín,2024-02-09,6,124,4.133333333333334
6,MX,Normal,Torreon,2024-05-27,1,55,1.8333333333333333
6,CR,CKA,San Jose,2024-04-21,1,17,1.5454545454545454
6,MX,CKA,Mexico City,2024-01-19,1,23,0.7666666666666667
6,MX,CKA,Monterrey,2024-03-07,1,111,3.7
6,MX,Normal,Tijuana,2024-06-17,2,0,0.0
6,MX,Normal,San Luis Potosi,2024-04-09,1,29,1.2608695652173914
6,MX,Normal,Mexicali,2024-06-05,2,493,18.96153846153846
6,MX,CKA,Mexico City,2024-04-18,7,141,8.8125
6,MX,Normal,Leon,2024-04-27,2,95,3.8
6,MX,Normal,Tijuana,2024-01-04,1,208,6.933333333333334
6,MX,Normal,San Luis Potosi,2024-06-25,1,6,1.0
6,CO,Normal,Cali,2024-01-12,4,121,4.033333333333333
6,MX,Normal,Cancun,2024-01-09,1,0,0.0
6,MX,CKA,Culiacan,2024-03-04,3,340,11.333333333333334
6,CO,Normal,Cartagena,2024-01-17,1,36,1.2
6,MX,Normal,Ensenada,2024-06-07,2,177,7.375
6,MX,CKA,Saltillo,2024-06-03,1,132,4.714285714285714
6,MX,Normal,Victoria,2024-04-19,2,66,3.8823529411764706
6,MX,CKA,Zacatecas,2024-06-20,1,4,0.36363636363636365
6,PE,Normal,Lima,2024-05-10,7,588,19.6
6,MX,Normal,San Juan del Río,2024-05-13,1,92,3.066666666666667
6,CO,CKA,Barranquilla,2024-04-27,1,24,4.8
6,MX,Normal,Cuernavaca,2024-06-18,1,27,2.076923076923077
6,MX,Normal,Tapachula,2024-01-24,2,40,1.3333333333333333
6,MX,Normal,Cancun,2024-03-25,1,4,0.13333333333333333
6,MX,Normal,Hermosillo,2024-06-13,2,88,4.888888888888889
6,MX,Normal,Culiacan,2024-04-08,1,33,1.375
6,MX,Normal,Mexico City,2024-01-03,8,207,6.9
6,MX,Normal,La Paz,2024-06-07,1,103,4.291666666666667
6,MX,Normal,Ensenada,2024-06-15,1,4,0.25
6,MX,Normal,Toluca,2024-03-25,1,261,8.7
6,MX,Normal,Aguascalientes,2024-06-26,2,5,1.0
6,MX,CKA,Mexico City,2024-04-23,15,245,27.22222222222222
6,CR,CKA,San Jose,2024-04-17,4,11,0.7333333333333333
6,MX,Normal,Jaurez CHIH,2024-02-01,1,10,0.3333333333333333
6,MX,Normal,Victoria,2024-03-12,1,85,2.8333333333333335
6,PE,CKA,Lima,2024-03-02,1,5,0.16666666666666666
6,MX,CKA,Toluca,2024-05-25,1,151,5.033333333333333
6,PE,Normal,Lima,2024-02-22,21,110,3.6666666666666665
6,MX,Normal,Puebla,2024-04-16,4,69,4.928571428571429
6,MX,Normal,Pachuca,2024-03-04,1,52,1.7333333333333334
6,PE,Normal,Lima,2024-01-21,2,0,0.0
6,MX,CKA,Puerto Vallarta,2024-06-15,1,14,0.875
6,PE,CKA,Lima,2024-06-13,2,24,1.3333333333333333
6,MX,Normal,Cancun,2024-04-19,2,61,4.6923076923076925
6,MX,Normal,Puerto Vallarta,2024-01-14,1,7,0.23333333333333334
6,MX,CKA,Queretaro,2024-06-28,1,35,11.666666666666666
6,MX,Normal,Irapuato,2024-01-10,1,0,0.0
6,MX,CKA,Mexicali,2024-04-11,1,23,1.0952380952380953
6,MX,Normal,Torreon,2024-04-11,2,30,1.4285714285714286
6,CO,Normal,Barranquilla,2024-02-29,1,0,0.0
6,MX,CKA,Tuxtla Gutierrez,2024-04-06,1,8,2.0
6,MX,Normal,Cancun,2024-03-09,1,3,0.1
6,MX,Normal,Monterrey,2024-05-15,1,40,1.3333333333333333
6,MX,Normal,Tijuana,2024-03-07,2,24,0.8
6,MX,Normal,Aguascalientes,2024-01-03,1,6,0.2
6,MX,CKA,Cancun,2024-03-22,1,205,6.833333333333333
6,MX,Normal,Torreon,2024-04-02,1,8,0.26666666666666666
6,MX,Normal,Veracruz,2024-05-25,1,197,6.566666666666666
6,MX,Normal,San Luis Potosi,2024-05-27,1,291,9.7
6,MX,CKA,Toluca,2024-05-09,1,152,5.066666666666666
6,MX,CKA,Aguascalientes,2024-06-03,1,18,0.6428571428571429
6,MX,CKA,Mexico City,2024-06-06,1,46,1.84
6,CO,Normal,Barranquilla,2024-05-01,4,109,3.7586206896551726
6,MX,Normal,Guadalajara,2024-04-10,3,83,3.772727272727273
6,PE,Normal,Lima,2024-01-05,9,40,1.3333333333333333
6,MX,Normal,Culiacan,2024-03-25,1,0,0.0
6,MX,Normal,Torreon,2024-04-05,1,0,0.0
6,MX,Normal,Torreon,2024-01-23,4,36,1.2
6,MX,Normal,Monterrey,2024-02-16,5,538,17.933333333333334
6,MX,Normal,Saltillo,2024-04-06,1,85,3.269230769230769
6,MX,CKA,Cuernavaca,2024-01-27,1,24,0.8
6,MX,Normal,La Paz,2024-04-17,1,121,8.066666666666666
6,CO,Normal,Cali,2024-02-15,12,488,16.266666666666666
6,CO,Normal,Medellín,2024-04-20,1,2,0.16666666666666666
6,CO,Normal,Medellín,2024-04-18,4,122,7.625
6,CO,Normal,Barranquilla,2024-04-16,2,5,0.3125
6,CO,Normal,Cartagena,2024-04-11,1,66,3.142857142857143
6,MX,CKA,Puebla,2024-03-20,3,5,0.16666666666666666
6,MX,Normal,Cuernavaca,2024-06-23,1,59,7.375
6,MX,Normal,Mexico City,2024-03-27,21,697,23.233333333333334
6,MX,CKA,Mexico City,2024-04-24,6,96,12.0
6,MX,Normal,Hermosillo,2024-03-06,2,180,6.0
6,MX,Normal,Hermosillo,2024-01-09,1,31,1.0333333333333334
6,MX,CKA,Merida,2024-06-19,1,62,5.166666666666667
6,MX,Normal,Guadalajara,2024-06-16,1,27,1.8
6,MX,Normal,Mexico City,2024-05-27,10,624,20.8
6,MX,CKA,Mexico City,2024-01-23,5,1117,37.233333333333334
6,MX,CKA,Tijuana,2024-01-26,1,47,1.5666666666666667
6,MX,Normal,Guadalajara,2024-05-24,5,697,23.233333333333334
6,PE,Normal,Lima,2024-04-13,3,25,1.3157894736842106
6,MX,Normal,Durango,2024-06-22,1,9,1.0
6,MX,Normal,Guadalajara,2024-01-16,3,132,4.4
6,CO,CKA,Bucaramanga,2024-04-22,1,35,1.75
6,CO,Normal,Cali,2024-03-16,1,0,0.0
6,MX,Normal,Guadalajara,2024-04-11,9,174,8.285714285714286
6,MX,Normal,Victoria,2024-02-28,1,0,0.0
6,PE,CKA,Lima,2024-01-19,9,646,21.533333333333335
6,MX,Normal,Mexico City,2024-01-08,4,22,0.7333333333333333
6,MX,Normal,Pachuca,2024-04-17,2,7,0.4666666666666667
6,MX,CKA,Mexico City,2024-06-08,2,201,8.73913043478261
6,MX,Normal,Guadalajara,2024-02-04,1,41,1.3666666666666667
6,MX,Normal,Veracruz,2024-04-25,1,6,0.8571428571428571
6,CO,Normal,Medellín,2024-04-25,2,22,3.142857142857143
6,MX,Normal,Ensenada,2024-02-23,1,0,0.0
6,MX,Normal,Tuxtla Gutierrez,2024-03-24,2,960,32.0
6,MX,Normal,Puebla,2024-06-22,1,2,0.2222222222222222
6,CR,Normal,San Jose,2024-04-25,3,26,3.7142857142857144
6,MX,Normal,Matamoros,2024-03-11,1,174,5.8
6,MX,Normal,Guadalajara,2024-04-25,6,54,7.714285714285714
6,MX,Normal,Campeche,2024-03-20,1,0,0.0
6,MX,Normal,Mexico City,2024-02-02,6,28,0.9333333333333333
6,CO,Normal,Barranquilla,2024-03-09,1,232,7.733333333333333
6,MX,Normal,Cuernavaca,2024-06-06,1,90,3.6
6,MX,Normal,Tapachula,2024-04-21,1,3,0.2727272727272727
6,CO,Normal,Medellín,2024-01-15,3,0,0.0
6,MX,CKA,Guadalajara,2024-03-14,1,238,7.933333333333334
6,CO,Normal,Medellín,2024-04-08,8,167,27.833333333333332
6,MX,Normal,Xalapa,2024-01-06,1,61,2.033333333333333
6,CO,Normal,Medellín,2024-01-24,2,81,2.7
6,MX,Normal,Veracruz,2024-04-25,1,17,0.7391304347826086
6,MX,Normal,Saltillo,2024-06-25,1,2,0.3333333333333333
6,MX,Normal,Ensenada,2024-01-30,1,1114,37.13333333333333
6,MX,Normal,Monterrey,2024-06-28,1,13,4.333333333333333
6,MX,Normal,San Luis Potosi,2024-04-16,1,0,0.0
6,MX,CKA,Monterrey,2024-06-13,3,83,4.611111111111111
6,MX,Normal,Merida,2024-05-16,1,26,0.8666666666666667
6,MX,Normal,Jaurez CHIH,2024-05-20,2,197,6.566666666666666
6,MX,Normal,Los Mochis-Guasave,2024-01-18,1,14,0.4666666666666667
6,PE,CKA,Lima,2024-05-27,1,17,0.5666666666666667
6,PE,CKA,Lima,2024-03-20,1,25,0.8333333333333334
6,MX,Normal,Merida,2024-01-26,1,0,0.0
6,CO,Normal,Medellín,2024-01-16,2,11,0.36666666666666664
6,MX,CKA,Tuxtla Gutierrez,2024-04-05,1,35,1.2962962962962963
6,CO,Normal,Barranquilla,2024-03-19,1,21,0.7
6,MX,CKA,Chihuahua,2024-03-20,1,119,3.966666666666667
6,PE,Normal,Lima,2024-01-26,12,171,5.7
6,MX,Normal,Cuernavaca,2024-01-13,1,12,0.4
6,CO,Normal,Bogotá_ D.C.,2024-06-05,6,281,10.807692307692308
6,MX,Normal,Monterrey,2024-04-06,2,93,3.576923076923077
6,MX,CKA,Mexico City,2024-04-25,11,68,2.9565217391304346
6,MX,Normal,Irapuato,2024-06-05,1,40,1.5384615384615385
6,MX,Normal,Campeche,2024-02-26,1,20,0.6666666666666666
6,CO,Normal,Barranquilla,2024-04-16,2,5,0.35714285714285715
6,MX,CKA,Mexicali,2024-02-22,1,34,1.1333333333333333
6,MX,Normal,Aguascalientes,2024-06-06,2,75,3.0
6,MX,Normal,Matamoros,2024-04-04,1,19,0.6785714285714286
6,MX,Normal,Mexico City,2024-06-15,7,91,5.6875
6,CR,Normal,San Jose,2024-02-17,1,2,0.06666666666666667
6,CO,Normal,Barranquilla,2024-06-04,1,160,5.925925925925926
6,MX,Normal,La Paz,2024-06-24,1,63,9.0
6,MX,CKA,Guadalajara,2024-05-01,1,7,0.2413793103448276
6,MX,Normal,Colima,2024-06-19,1,14,1.1666666666666667
6,MX,Normal,Oaxaca,2024-05-02,1,1,0.03333333333333333
6,CO,Normal,Cali,2024-03-14,3,115,3.8333333333333335
6,MX,Normal,Tijuana,2024-05-20,2,247,8.233333333333333
6,MX,Normal,Tijuana,2024-04-24,1,0,0.0
6,MX,CKA,Xalapa,2024-04-25,1,7,1.0
6,CO,Normal,Barranquilla,2024-01-17,2,0,0.0
6,MX,Normal,Villahermosa,2024-05-20,1,43,1.4333333333333333
6,CO,Normal,Medellín,2024-05-11,1,6,0.2
6,MX,CKA,Merida,2024-01-29,1,5,0.16666666666666666
6,MX,Normal,Guadalajara,2024-03-14,10,269,8.966666666666667
6,MX,Normal,Tijuana,2024-04-01,2,186,6.2
6,PE,CKA,Lima,2024-06-09,1,15,0.6818181818181818
6,MX,Normal,Monterrey,2024-05-29,1,86,2.8666666666666667
6,MX,Normal,Monterrey,2024-03-20,3,160,5.333333333333333
6,MX,Normal,Mazatlan,2024-05-13,1,15,0.5
6,MX,Normal,Tehuacan,2024-01-15,1,0,0.0
6,CO,Normal,Barranquilla,2024-04-11,1,379,42.111111111111114
6,MX,Normal,Queretaro,2024-04-20,1,47,2.611111111111111
6,MX,Normal,Merida,2024-02-08,2,162,5.4
6,CO,Normal,Bogotá_ D.C.,2024-03-19,1,2,0.06666666666666667
6,MX,Normal,Morelia,2024-01-31,1,108,3.6
6,MX,Normal,Cancun,2024-04-22,3,16,1.6
6,MX,Normal,Puebla,2024-02-14,3,78,2.6
6,MX,Normal,Salamanca,2024-04-15,1,8,0.6153846153846154
6,MX,CKA,Guadalajara,2024-06-24,3,221,31.571428571428573
6,MX,Normal,Queretaro,2024-06-12,1,106,5.578947368421052
6,PE,CKA,Lima,2024-04-24,2,7,0.3181818181818182
6,MX,Normal,Merida,2024-04-12,2,2,0.2
6,MX,CKA,Mexico City,2024-05-01,2,21,21.0
6,MX,Normal,Merida,2024-06-08,2,187,8.130434782608695
6,MX,Normal,Puebla,2024-03-19,1,0,0.0
6,MX,Normal,Mexico City,2024-01-09,8,133,4.433333333333334
6,MX,CKA,Guadalajara,2024-03-05,1,6,0.2
6,MX,CKA,Cuernavaca,2024-03-11,1,12,0.4
6,MX,CKA,Leon,2024-06-25,1,12,2.0
6,MX,Normal,Ensenada,2024-06-19,1,39,3.25
6,CO,Normal,Barranquilla,2024-03-21,3,344,11.466666666666667
6,CO,CKA,Barranquilla,2024-04-07,1,36,1.44
6,MX,Normal,Tijuana,2024-05-30,2,108,3.6
6,CO,Normal,Cartagena,2024-04-03,1,187,6.448275862068965
6,CO,Normal,Bogotá_ D.C.,2024-04-07,1,56,2.24
6,MX,Normal,Cancun,2024-06-18,1,47,3.6153846153846154
6,MX,Normal,Cancun,2024-02-21,1,0,0.0
6,MX,Normal,Morelia,2024-04-26,2,56,9.333333333333334
6,MX,Normal,Torreon,2024-03-14,2,44,1.4666666666666666
6,CO,Normal,Bucaramanga,2024-03-18,3,571,19.033333333333335
6,MX,Normal,Cuernavaca,2024-05-06,1,19,0.6333333333333333
6,MX,CKA,Nuevo Laredo,2024-01-26,1,0,0.0
6,MX,CKA,Monterrey,2024-06-11,6,90,4.5
6,MX,Normal,Jaurez CHIH,2024-05-09,2,175,5.833333333333333
6,MX,Normal,Merida,2024-01-15,1,1,0.03333333333333333
6,MX,Normal,San Luis Potosi,2024-05-02,1,0,0.0
6,MX,Normal,Leon,2024-03-26,1,0,0.0
6,MX,Normal,Mazatlan,2024-01-13,1,0,0.0
6,MX,CKA,Jaurez CHIH,2024-04-18,1,1360,85.0
6,MX,Normal,Durango,2024-06-11,2,283,14.15
6,MX,Normal,Cuernavaca,2024-05-08,1,25,0.8333333333333334
6,MX,Normal,Cancun,2024-05-27,1,214,7.133333333333334
6,MX,Normal,Cuernavaca,2024-06-17,1,12,0.8571428571428571
6,MX,CKA,Villahermosa,2024-03-20,2,96,3.2
6,MX,Normal,San Luis Potosi,2024-05-07,1,30,1.0
6,PE,Normal,Lima,2024-02-26,2,1,0.03333333333333333
6,MX,CKA,Durango,2024-03-20,2,24,0.8
6,MX,CKA,Mexico City,2024-04-26,5,4,0.6666666666666666
6,MX,Normal,Queretaro,2024-06-10,1,9,0.42857142857142855
6,MX,Normal,Leon,2024-01-09,1,0,0.0
6,MX,Normal,Puebla,2024-04-26,2,0,0.0
6,CO,CKA,Bucaramanga,2024-04-19,7,217,12.764705882352942
6,MX,Normal,Manzanillo,2024-06-15,1,0,0.0
